year,nameplate_cap,summer_cap,num_facilities,num_generators,state,tot_nameplate_cap,tot_summer_cap,tot_num_gen,tot_num_facilities,tot_cap_change,tot_cap_growth_rate,p_nameplate_cap,p_summer_cap,cap_change,cap_growth_rate,energy_source
2018,175.5,152.8,5,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.058197373656983686,0.05567498633630898,0,0,Coal
1991,242.4,237.3,22,0,AK,2047,1811.4,0,147,-23,-1.1235955056179776,0.1184171958964338,0.1310036435905929,1.700000000000017,0.007013201320132083,Hydroelectric
1992,358.4,352.2,25,0,AK,2184,1953.1,0,160,137,6.272893772893773,0.1641025641025641,0.18032870820746505,115.99999999999997,0.32366071428571425,Hydroelectric
1993,358.3,351.9,27,0,AK,2223.6,1989.1,0,196,39.59999999999991,1.7808958445763585,0.161135096240331,0.17691418229349956,-0.0999999999999659,-2.7909572983523834e-4,Hydroelectric
1994,358.3,351.9,27,0,AK,2253.2,2021.3,0,197,29.59999999999991,1.313687200426057,0.15901828510562757,0.17409587888982336,0,0,Hydroelectric
1995,359,352.6,28,0,AK,2236.6,2009.3,0,196,-16.59999999999991,-0.7421979790753782,0.1605114906554592,0.1754839994027771,0.6999999999999886,0.0019498607242339515,Hydroelectric
1996,359.4,353,28,0,AK,2239.7,2011.6,0,194,3.099999999999909,0.13841139438317226,0.16046791981068895,0.17548220322131639,0.39999999999997726,0.0011129660545352734,Hydroelectric
1997,368.8,362.2,31,0,AK,2257.2,2028,0,201,17.5,0.7752968279284069,0.16338826865142655,0.17859960552268245,9.400000000000034,0.025488069414316795,Hydroelectric
1998,365.8,359.4,29,0,AK,2257.4,2021.4,0,202,0.20000000000027285,0.008859750155057715,0.16204483033578454,0.17779756604333627,-3,-0.008201202843083653,Hydroelectric
1999,380.2,373.8,29,0,AK,2258.2,2022.4,0,202,0.7999999999997272,0.03542644584180884,0.16836418386325394,0.18482990506329114,14.399999999999977,0.03787480273540236,Hydroelectric
2000,392,396,29,0,AK,2328,2108,0,204,69.80000000000018,2.9982817869415883,0.16838487972508592,0.18785578747628084,11.800000000000011,0.03010204081632656,Hydroelectric
2001,400,399,25,0,AK,2278,2075,0,132,-50,-2.194907813871817,0.17559262510974538,0.19228915662650603,8,0.02,Hydroelectric
2002,400,396,25,0,AK,2244,2006,0,130,-34,-1.5151515151515151,0.17825311942959002,0.19740777666999004,0,0,Hydroelectric
2003,400,396,25,0,AK,2126,1895,0,127,-118,-5.550329256820319,0.18814675446848542,0.20897097625329816,0,0,Hydroelectric
2004,393,395,25,0,AK,2016,1851,0,117,-110,-5.4563492063492065,0.1949404761904762,0.21339816315505133,-7,-0.017811704834605598,Hydroelectric
2005,395,397,26,0,AK,2035,1890,0,117,19,0.9336609336609337,0.1941031941031941,0.21005291005291005,2,0.005063291139240506,Hydroelectric
2006,398,397,26,0,AK,2049,1884,0,117,14,0.6832601268911664,0.19424109321620303,0.21072186836518048,3,0.007537688442211055,Hydroelectric
2007,398,397,26,0,AK,2163,1961,0,116,114,5.270457697642163,0.18400369856680537,0.20244773074961755,0,0,Hydroelectric
2008,401,400,27,0,AK,2190,1995,0,136,27,1.2328767123287672,0.18310502283105023,0.20050125313283207,3,0.007481296758104738,Hydroelectric
2009,419,414,28,0,AK,2212,2012,0,137,22,0.9945750452079566,0.18942133815551537,0.20576540755467196,18,0.04295942720763723,Hydroelectric
2010,420,414,28,0,AK,2261,2067,0,138,49,2.1671826625387,0.18575851393188855,0.20029027576197386,1,0.002380952380952381,Hydroelectric
2011,421,415.2,29,0,AK,2261.2,2066.5,0,124,0.1999999999998181,0.008844861135672125,0.1861843269060676,0.20091942898620857,1,0.0023752969121140144,Hydroelectric
2012,420.3,415.6,28,0,AK,2322.1,2118.5,0,130,60.90000000000009,2.622626071228633,0.1809999569355325,0.19617654000472035,-0.6999999999999886,-0.0016654770402093472,Hydroelectric
2013,420.3,415.6,28,0,AK,2589.8,2384,0,131,267.7000000000003,10.336705537107123,0.1622905243648158,0.17432885906040269,0,0,Hydroelectric
2014,440.4,435.7,28,0,AK,2702.2,2464.2,0,132,112.39999999999964,4.159573680704598,0.16297831396639775,0.17681194708221737,20.099999999999966,0.045640326975476764,Hydroelectric
2015,445.9,441.1,30,0,AK,2806.8,2589.1,0,141,104.60000000000036,3.7266638164457877,0.1588641869744905,0.1703680815727473,5.5,0.012334604171338866,Hydroelectric
2016,475.2,470.4,32,0,AK,3010.3,2742.4,0,145,203.5,6.760123575723349,0.15785802079526956,0.17152858809801633,29.30000000000001,0.06165824915824918,Hydroelectric
2017,475.5,470.6,32,0,AK,3020.4,2748.7,0,147,10.099999999999909,0.33439279565620145,0.1574294795391339,0.17120820751628044,0.30000000000001137,6.309148264984466e-4,Hydroelectric
2018,476.2,470.6,32,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.15791218994561612,0.1714702131535799,0.6999999999999886,0.0014699706005879645,Hydroelectric
1991,1070.6,881.5,15,0,AK,2047,1811.4,0,147,-23,-1.1235955056179776,0.5230092818759159,0.4866401678259909,-13.200000000000045,-0.012329534840276523,Natural Gas
1992,1086.1,905.2,22,0,AK,2184,1953.1,0,160,137,6.272893772893773,0.49729853479853475,0.4634683323946547,15.5,0.014271245741644416,Natural Gas
1993,1084.7,903.9,22,0,AK,2223.6,1989.1,0,196,39.59999999999991,1.7808958445763585,0.48781255621514663,0.45442662510683224,-1.3999999999998636,-0.0012906794505391937,Natural Gas
1994,1078.4,899.2,22,0,AK,2253.2,2021.3,0,197,29.59999999999991,1.313687200426057,0.47860820166873785,0.4448622173848514,-6.2999999999999545,-0.005841988130563755,Natural Gas
1995,1066.9,891.6,22,0,AK,2236.6,2009.3,0,196,-16.59999999999991,-0.7421979790753782,0.47701868908164186,0.4437366246951675,-11.5,-0.010778892117349328,Natural Gas
1996,1071.8,896.5,22,0,AK,2239.7,2011.6,0,194,3.099999999999909,0.13841139438317226,0.4785462338706077,0.4456651421753828,4.899999999999864,0.0045717484605335545,Natural Gas
1997,1073,897.5,22,0,AK,2257.2,2028,0,201,17.5,0.7752968279284069,0.4753677122098175,0.4425542406311637,1.2000000000000455,0.0011183597390494366,Natural Gas
1998,1070.8,889.4,22,0,AK,2257.4,2021.4,0,202,0.20000000000027285,0.008859750155057715,0.47435102330114287,0.43999208469377654,-2.2000000000000455,-0.0020545386626821495,Natural Gas
1999,1070.8,889.4,22,0,AK,2258.2,2022.4,0,202,0.7999999999997272,0.03542644584180884,0.474182977592773,0.43977452531645567,0,0,Natural Gas
2000,1112,936,21,0,AK,2328,2108,0,204,69.80000000000018,2.9982817869415883,0.47766323024054985,0.444022770398482,41.200000000000045,0.03705035971223026,Natural Gas
2001,1136,1008,21,0,AK,2278,2075,0,132,-50,-2.194907813871817,0.4986830553116769,0.4857831325301205,24,0.02112676056338028,Natural Gas
2002,1101,948,20,0,AK,2244,2006,0,130,-34,-1.5151515151515151,0.49064171122994654,0.47258225324027914,-35,-0.03178928247048138,Natural Gas
2003,981,835,16,0,AK,2126,1895,0,127,-118,-5.550329256820319,0.4614299153339605,0.44063324538258575,-120,-0.12232415902140673,Natural Gas
2004,894,805,9,0,AK,2016,1851,0,117,-110,-5.4563492063492065,0.44345238095238093,0.43490005402485143,-87,-0.09731543624161074,Natural Gas
2005,894,805,9,0,AK,2035,1890,0,117,19,0.9336609336609337,0.4393120393120393,0.42592592592592593,0,0,Natural Gas
2006,894,805,9,0,AK,2049,1884,0,117,14,0.6832601268911664,0.4363103953147877,0.4272823779193206,0,0,Natural Gas
2007,943,834,9,0,AK,2163,1961,0,116,114,5.270457697642163,0.4359685621821544,0.42529321774604795,49,0.051961823966065745,Natural Gas
2008,946,838,11,0,AK,2190,1995,0,136,27,1.2328767123287672,0.4319634703196347,0.42005012531328323,3,0.003171247357293869,Natural Gas
2009,946,836,11,0,AK,2212,2012,0,137,22,0.9945750452079566,0.42766726943942135,0.415506958250497,0,0,Natural Gas
2010,959,845,12,0,AK,2261,2067,0,138,49,2.1671826625387,0.4241486068111455,0.4088050314465409,13,0.013555787278415016,Natural Gas
2011,945.8,837.5,11,0,AK,2261.2,2066.5,0,124,0.1999999999998181,0.008844861135672125,0.41827348310631524,0.40527461892088074,-13.200000000000045,-0.013956438993444752,Natural Gas
2012,964.9,853.6,13,0,AK,2322.1,2118.5,0,130,60.90000000000009,2.622626071228633,0.41552904698333404,0.4029265990087326,19.100000000000023,0.01979479738833042,Natural Gas
2013,1209,1095.2,13,0,AK,2589.8,2384,0,131,267.7000000000003,10.336705537107123,0.4668314155533245,0.4593959731543624,244.10000000000002,0.20190239867659224,Natural Gas
2014,1233.2,1103,14,0,AK,2702.2,2464.2,0,132,112.39999999999964,4.159573680704598,0.456368884612538,0.4476097719340963,24.200000000000045,0.019623743107362996,Natural Gas
2015,1365.9,1247.3,15,0,AK,2806.8,2589.1,0,141,104.60000000000036,3.7266638164457877,0.48663958956819153,0.4817504152021938,132.70000000000005,0.09715206091221908,Natural Gas
2016,1421.5,1280.5,15,0,AK,3010.3,2742.4,0,145,203.5,6.760123575723349,0.4722120718865229,0.46692677946324385,55.59999999999991,0.039113612381287306,Natural Gas
2017,1424.4,1280.5,15,0,AK,3020.4,2748.7,0,147,10.099999999999909,0.33439279565620145,0.4715931664680175,0.46585658675010005,2.900000000000091,0.0020359449592811645,Natural Gas
2018,1424.4,1280.5,15,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.4723438121766813,0.4665695026416469,0,0,Natural Gas
2010,27,27,1,0,AK,2261,2067,0,138,49,2.1671826625387,0.011941618752764263,0.013062409288824383,NA,NA,Other
2011,27,27,1,1,AK,2261.2,2066.5,0,124,0.1999999999998181,0.008844861135672125,0.01194056253316823,0.013065569804016453,0,0,Other
2012,30,27,2,0,AK,2322.1,2118.5,0,130,60.90000000000009,2.622626071228633,0.01291934025235778,0.012744866650932263,3,0.1,Other
2013,30,27,2,0,AK,2589.8,2384,0,131,267.7000000000003,10.336705537107123,0.011583906093134604,0.011325503355704697,0,0,Other
2014,70,67,3,0,AK,2702.2,2464.2,0,132,112.39999999999964,4.159573680704598,0.025904818296203096,0.02718935151367584,40,0.5714285714285714,Other
2015,30,27,2,0,AK,2806.8,2589.1,0,141,104.60000000000036,3.7266638164457877,0.010688328345446772,0.010428334170174965,-40,-1.3333333333333333,Other
2016,45,45,3,0,AK,3010.3,2742.4,0,145,203.5,6.760123575723349,0.014948676211673255,0.016408984830805134,15,0.3333333333333333,Other
2017,46.2,46.2,4,0,AK,3020.4,2748.7,0,147,10.099999999999909,0.33439279565620145,0.015295987286452126,0.016807945574271475,1.2000000000000028,0.025974025974026035,Other
2018,46.2,46.2,4,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.015320334261838441,0.01683366733466934,0,0,Other
2012,9.2,5.6,1,0,AK,2322.1,2118.5,0,130,60.90000000000009,2.622626071228633,0.003961931010723052,0.002643379749822988,NA,NA,Other Biomass
2013,11.5,7,1,0,AK,2589.8,2384,0,131,267.7000000000003,10.336705537107123,0.004440497335701598,0.002936241610738255,2.3000000000000007,0.20000000000000007,Other Biomass
2014,11.5,7,1,0,AK,2702.2,2464.2,0,132,112.39999999999964,4.159573680704598,0.004255791577233365,0.002840678516354192,0,0,Other Biomass
2015,11.5,7,1,0,AK,2806.8,2589.1,0,141,104.60000000000036,3.7266638164457877,0.004097192532421262,0.0027036421922675834,0,0,Other Biomass
2016,11.5,7,1,0,AK,3010.3,2742.4,0,145,203.5,6.760123575723349,0.003820217254094276,0.0025525087514585766,0,0,Other Biomass
2017,11.5,7,1,0,AK,3020.4,2748.7,0,147,10.099999999999909,0.33439279565620145,0.0038074427228181698,0.002546658420344163,0,0,Other Biomass
2018,11.5,7,1,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.003813503117124287,0.0025505556567680817,0,0,Other Biomass
1991,582,544,0,0,AK,2047,1811.4,0,147,-23,-1.1235955056179776,0.28431851489985344,0.3003201943248316,-42.700000000000045,-0.07336769759450179,Petroleum
1992,585.7,547.4,0,0,AK,2184,1953.1,0,160,137,6.272893772893773,0.2681776556776557,0.2802723874865598,3.7000000000000455,0.006317227249445186,Petroleum
1993,644.8,602.4,0,0,AK,2223.6,1989.1,0,196,39.59999999999991,1.7808958445763585,0.2899802122683936,0.30285053541802825,59.09999999999991,0.09165632754342418,Petroleum
1994,664.6,623.6,0,0,AK,2253.2,2021.3,0,197,29.59999999999991,1.313687200426057,0.29495828155512166,0.3085143224657399,19.800000000000068,0.029792356304544187,Petroleum
1995,658.7,618.5,0,0,AK,2236.6,2009.3,0,196,-16.59999999999991,-0.7421979790753782,0.29450952338370745,0.30781864330861497,-5.899999999999977,-0.00895703658721721,Petroleum
1996,656.5,615.6,0,0,AK,2239.7,2011.6,0,194,3.099999999999909,0.13841139438317226,0.29311961423404925,0.3060250546828396,-2.2000000000000455,-0.0033511043412034203,Petroleum
1997,701.4,658.3,0,0,AK,2257.2,2028,0,201,17.5,0.7752968279284069,0.3107389686337055,0.32460552268244575,44.89999999999998,0.06401482748788136,Petroleum
1998,706.3,664.2,0,0,AK,2257.4,2021.4,0,202,0.20000000000027285,0.008859750155057715,0.31288207672543633,0.3285841495992876,4.899999999999977,0.0069375619425173125,Petroleum
1999,692.7,651,0,0,AK,2258.2,2022.4,0,202,0.7999999999997272,0.03542644584180884,0.30674873793286694,0.32189477848101267,-13.599999999999909,-0.019633318897069305,Petroleum
2000,709,669,0,0,AK,2328,2108,0,204,69.80000000000018,2.9982817869415883,0.30455326460481097,0.31736242884250476,16.299999999999955,0.022990126939351135,Petroleum
2001,628,583,0,0,AK,2278,2075,0,132,-50,-2.194907813871817,0.27568042142230026,0.2809638554216867,-81,-0.12898089171974522,Petroleum
2002,625,577,0,0,AK,2244,2006,0,130,-34,-1.5151515151515151,0.2785204991087344,0.2876370887337986,-3,-0.0048,Petroleum
2003,627,579,0,0,AK,2126,1895,0,127,-118,-5.550329256820319,0.2949200376293509,0.30554089709762533,2,0.003189792663476874,Petroleum
2004,610,565,0,0,AK,2016,1851,0,117,-110,-5.4563492063492065,0.30257936507936506,0.30524041058887086,-17,-0.027868852459016394,Petroleum
2005,619,574,0,0,AK,2035,1890,0,117,19,0.9336609336609337,0.3041769041769042,0.3037037037037037,9,0.014539579967689823,Petroleum
2006,636,575,0,0,AK,2049,1884,0,117,14,0.6832601268911664,0.3103953147877013,0.3052016985138004,17,0.026729559748427674,Petroleum
2007,702,622,0,0,AK,2163,1961,0,116,114,5.270457697642163,0.3245492371705964,0.31718510963793983,66,0.09401709401709402,Petroleum
2008,723,643,92,0,AK,2190,1995,0,136,27,1.2328767123287672,0.33013698630136984,0.3223057644110276,21,0.029045643153526972,Petroleum
2009,723,644,91,0,AK,2212,2012,0,137,22,0.9945750452079566,0.3268535262206148,0.32007952286282304,0,0,Petroleum
2010,732,663,90,0,AK,2261,2067,0,138,49,2.1671826625387,0.32375055285272003,0.32075471698113206,9,0.012295081967213115,Petroleum
2011,744,668.9,88,0,AK,2261.2,2066.5,0,124,0.1999999999998181,0.008844861135672125,0.32902883424730234,0.32368739414468906,12,0.016129032258064516,Petroleum
2012,749,673.5,89,0,AK,2322.1,2118.5,0,130,60.90000000000009,2.622626071228633,0.32255286163386593,0.3179136181260326,5,0.006675567423230975,Petroleum
2013,745.5,668.7,89,0,AK,2589.8,2384,0,131,267.7000000000003,10.336705537107123,0.28786006641439493,0.280494966442953,-3.5,-0.004694835680751174,Petroleum
2014,760.9,685.4,89,0,AK,2702.2,2464.2,0,132,112.39999999999964,4.159573680704598,0.2815853748797276,0.2781430078727376,15.399999999999977,0.020239190432382675,Petroleum
2015,779.4,702.3,96,0,AK,2806.8,2589.1,0,141,104.60000000000036,3.7266638164457877,0.2776827704147071,0.27125255880421767,18.5,0.0237362073389787,Petroleum
2016,821,725.1,97,0,AK,3010.3,2742.4,0,145,203.5,6.760123575723349,0.27273029266186094,0.2644034422403734,41.60000000000002,0.050669914738124266,Petroleum
2017,826.7,731,99,0,AK,3020.4,2748.7,0,147,10.099999999999909,0.33439279565620145,0.27370546947424185,0.2659439007530833,5.7000000000000455,0.006894883270835908,Petroleum
2018,821.2,726.8,99,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.27231728345934475,0.26482055019129164,-5.5,-0.006697515830491963,Petroleum
1991,0,0,1,0,AK,2047,1811.4,0,147,-23,-1.1235955056179776,0,0,0,NaN,Wind
1992,0,0,1,0,AK,2184,1953.1,0,160,137,6.272893772893773,0,0,0,NaN,Wind
1993,0,0,1,0,AK,2223.6,1989.1,0,196,39.59999999999991,1.7808958445763585,0,0,0,NaN,Wind
1994,0,0,1,0,AK,2253.2,2021.3,0,197,29.59999999999991,1.313687200426057,0,0,0,NaN,Wind
1995,0,0,1,0,AK,2236.6,2009.3,0,196,-16.59999999999991,-0.7421979790753782,0,0,0,NaN,Wind
1996,0,0,1,0,AK,2239.7,2011.6,0,194,3.099999999999909,0.13841139438317226,0,0,0,NaN,Wind
1997,0,0,1,0,AK,2257.2,2028,0,201,17.5,0.7752968279284069,0,0,0,NaN,Wind
1998,0,0,1,0,AK,2257.4,2021.4,0,202,0.20000000000027285,0.008859750155057715,0,0,0,NaN,Wind
1999,0,0,1,0,AK,2258.2,2022.4,0,202,0.7999999999997272,0.03542644584180884,0,0,0,NaN,Wind
2000,0,0,1,0,AK,2328,2108,0,204,69.80000000000018,2.9982817869415883,0,0,0,NaN,Wind
2003,1,1,1,0,AK,2126,1895,0,127,-118,-5.550329256820319,4.7036688617121356e-4,5.277044854881266e-4,1,1,Wind
2004,1,1,1,0,AK,2016,1851,0,117,-110,-5.4563492063492065,4.96031746031746e-4,5.402485143165856e-4,0,0,Wind
2005,10,10,1,0,AK,2035,1890,0,117,19,0.9336609336609337,0.004914004914004914,0.005291005291005291,9,0.9,Wind
2006,3,3,1,0,AK,2049,1884,0,117,14,0.6832601268911664,0.0014641288433382138,0.0015923566878980893,-7,-2.3333333333333335,Wind
2007,3,3,1,0,AK,2163,1961,0,116,114,5.270457697642163,0.0013869625520110957,0.0015298317185109638,0,0,Wind
2008,3,3,1,0,AK,2190,1995,0,136,27,1.2328767123287672,0.0013698630136986301,0.0015037593984962407,0,0,Wind
2009,7,7,2,0,AK,2212,2012,0,137,22,0.9945750452079566,0.0031645569620253164,0.0034791252485089465,4,0.5714285714285714,Wind
2010,7,7,2,0,AK,2261,2067,0,138,49,2.1671826625387,0.0030959752321981426,0.003386550556361877,0,0,Wind
2011,7.4,7.4,2,0,AK,2261.2,2066.5,0,124,0.1999999999998181,0.008844861135672125,0.0032725986202016633,0.003580933946285991,0.40000000000000036,0.0540540540540541,Wind
2012,32.7,32.7,4,0,AK,2322.1,2118.5,0,130,60.90000000000009,2.622626071228633,0.014082080875069982,0.015435449610573521,25.300000000000004,0.7737003058103976,Wind
2013,60,60,6,0,AK,2589.8,2384,0,131,267.7000000000003,10.336705537107123,0.023167812186269208,0.025167785234899327,27.299999999999997,0.45499999999999996,Wind
2014,72.7,60,6,0,AK,2702.2,2464.2,0,132,112.39999999999964,4.159573680704598,0.02690400414477093,0.024348672997321647,12.700000000000003,0.17469050894085286,Wind
2015,60.6,60.6,6,0,AK,2806.8,2589.1,0,141,104.60000000000036,3.7266638164457877,0.021590423257802478,0.023405816693059366,-12.100000000000001,-0.1996699669966997,Wind
2016,60.6,60.6,6,0,AK,3010.3,2742.4,0,145,203.5,6.760123575723349,0.020130883965053317,0.022097432905484247,0,0,Wind
2017,60.6,60.6,6,0,AK,3020.4,2748.7,0,147,10.099999999999909,0.33439279565620145,0.02006356773937227,0.022046785753265182,0,0,Wind
2018,60.6,60.6,6,0,AK,3015.6,2744.5,0,147,-4.800000000000182,-0.15917230401910673,0.02009550338241146,0.022080524685735108,0,0,Wind
1991,38,36.5,1,0,AK,2047,1811.4,0,147,-23,-1.1235955056179776,0.018563751831949193,0.020150160097162414,36.2,0.9526315789473685,Wood and Wood Derived Fuels
1992,39.8,38.2,2,0,AK,2184,1953.1,0,160,137,6.272893772893773,0.01822344322344322,0.01955865035072449,1.7999999999999972,0.045226130653266264,Wood and Wood Derived Fuels
1993,21.8,20.9,2,0,AK,2223.6,1989.1,0,196,39.59999999999991,1.7808958445763585,0.00980392156862745,0.010507264592026545,-17.999999999999996,-0.8256880733944952,Wood and Wood Derived Fuels
1994,38,36.5,1,0,AK,2253.2,2021.3,0,197,29.59999999999991,1.313687200426057,0.016864903248712943,0.018057685647850395,16.2,0.4263157894736842,Wood and Wood Derived Fuels
1995,38,36.5,1,0,AK,2236.6,2009.3,0,196,-16.59999999999991,-0.7421979790753782,0.01699007421979791,0.01816553028417857,0,0,Wood and Wood Derived Fuels
1996,38,36.5,1,0,AK,2239.7,2011.6,0,194,3.099999999999909,0.13841139438317226,0.01696655802116355,0.01814476038973951,0,0,Wood and Wood Derived Fuels
1991,12650.5,11612,0,0,AL,22047.4,20543.4,0,53,245.20000000000073,1.1121492783729634,0.5737864782241897,0.565242364944459,6,4.7428955377257817e-4,Coal
1992,12650.5,11621.7,0,0,AL,22050,20574.3,0,55,2.599999999998545,0.011791383219948048,0.573718820861678,0.5648649042737786,0,0,Coal
1993,12610.5,11602.1,0,0,AL,22245.2,20798.2,0,63,195.20000000000073,0.877492672576559,0.5668863395249312,0.5578415439797675,-40,-0.003171959874707585,Coal
1994,12649.4,11553.5,0,0,AL,22386.3,20828.8,0,65,141.09999999999854,0.630296207948605,0.5650509463377155,0.5546887002611769,38.899999999999636,0.0030752446756367605,Coal
1995,12610.5,11692.1,0,0,AL,22823.6,21446.1,0,68,437.2999999999993,1.9159992288683612,0.5525201983911391,0.5451853716992834,-38.899999999999636,-0.0030847309781530975,Coal
1996,12610.5,11538.6,0,0,AL,23303.1,21729.7,0,69,479.5,2.057666147422446,0.5411511773111732,0.5310059503812754,0,0,Coal
1997,12341.3,11309,0,0,AL,23383.9,21909.7,0,69,80.80000000000291,0.3455368864902899,0.527769106094364,0.5161640734469207,-269.2000000000007,-0.02181293704877126,Coal
1998,12341.3,11372.2,0,0,AL,23715.3,22373.7,0,69,331.3999999999978,1.3974101107723613,0.5203940072442684,0.5082842802039895,0,0,Coal
1999,12341.3,11372.2,0,0,AL,24019.8,22655.6,0,72,304.5,1.2677041440811332,0.513796950848883,0.501959780363354,0,0,Coal
2000,12433,11409,0,0,AL,25307,23539,0,74,1287.2000000000007,5.086339747895842,0.4912869956928913,0.484684990866222,91.70000000000073,0.007375532856108802,Coal
2001,12341,11385,0,0,AL,25428,23835,0,72,121,0.47585338996381943,0.4853311310366525,0.4776589049716803,-92,-0.007454825378818572,Coal
2002,12336,11265,0,0,AL,28577,26586,0,78,3149,11.01935122651083,0.4316758232144732,0.4237192507334687,-5,-4.053177691309987e-4,Coal
2003,12331,11231,0,0,AL,32831,30162,0,85,4254,12.957265998598885,0.3755901434619719,0.37235594456601023,-5,-4.054821182385857e-4,Coal
2004,12458,11370,0,0,AL,33248,30647,0,85,417,1.254210779595765,0.3746992300288739,0.3709987927040167,127,0.010194252689035158,Coal
2005,12684,11592,0,0,AL,33228,30694,0,83,-20,-0.06019020103527145,0.38172625496569157,0.37766338698116897,226,0.017817723115736362,Coal
2006,12684,11557,0,0,AL,33228,30664,0,84,0,0,0.38172625496569157,0.37689146882337593,0,0,Coal
2007,12684,11544,0,0,AL,33230,30614,0,83,2,0.006018657839301836,0.3817032801685224,0.37708238061017835,0,0,Coal
2008,12684,11506,11,0,AL,33936,31222,0,83,706,2.0803866100895805,0.37376237623762376,0.3685221958875152,0,0,Coal
2009,12677,11486,11,0,AL,34021,31389,0,82,85,0.2498456835483966,0.3726227918050616,0.36592436840931536,-7,-5.521811154058532e-4,Coal
2010,12677,11441,11,0,AL,35288,32417,0,81,1267,3.590455678984357,0.3592439356155067,0.35293210352592774,0,0,Coal
2011,12694.4,11456.6,11,0,AL,35506.4,32576.8,0,75,218.40000000000146,0.6151003762701975,0.3575242773133857,0.3516797229930503,17.399999999999636,0.0013706831358709067,Coal
2012,12597.7,11367.3,10,0,AL,35493.5,32547.4,0,76,-12.900000000001455,-0.03634468282925452,0.3549297758744559,0.3492537038288772,-96.69999999999891,-0.00767600435000031,Coal
2013,12304,11136.7,9,0,AL,35101.7,32353.1,0,75,-391.8000000000029,-1.1161852559847611,0.35052433357928536,0.34422358290241123,-293.7000000000007,-0.023870286085825806,Coal
2014,11741.6,10746.4,9,0,AL,34495.4,31953.3,0,74,-606.2999999999956,-1.7576256544350712,0.34038161609953793,0.3363158108865125,-562.3999999999996,-0.04789807181304078,Coal
2015,9405.6,8691.4,7,0,AL,32848.5,30406.5,0,73,-1646.9000000000015,-5.013623148697814,0.2863327092561304,0.28584019864173776,-2336,-0.24836267755379773,Coal
2016,6671.2,6283.4,5,0,AL,31278.9,29077.3,0,70,-1569.5999999999985,-5.018079280281591,0.21328115758546495,0.2160929659906525,-2734.4000000000005,-0.4098812807291043,Coal
2017,5719.2,5503.1,4,0,AL,31453.8,29496.9,0,74,174.89999999999782,0.5560536405776022,0.1818285866890487,0.18656536788611686,-952,-0.16645684711148412,Coal
2018,6671.2,6338.7,5,0,AL,31681.1,30118.2,0,78,227.29999999999927,0.7174624618463352,0.21057349650106846,0.21046078450903438,952,0.1427029619858496,Coal
1991,2857,2934.4,21,0,AL,22047.4,20543.4,0,53,245.20000000000073,1.1121492783729634,0.12958444079574008,0.14283906266732868,0,0,Hydroelectric
1992,2857,2934.4,21,0,AL,22050,20574.3,0,55,2.599999999998545,0.011791383219948048,0.1295691609977324,0.14262453643623357,0,0,Hydroelectric
1993,2857,2954.6,21,0,AL,22245.2,20798.2,0,63,195.20000000000073,0.877492672576559,0.1284322011040584,0.142060370608995,0,0,Hydroelectric
1994,2864.2,2959.5,21,0,AL,22386.3,20828.8,0,65,141.09999999999854,0.630296207948605,0.12794432309046158,0.14208691811338148,7.199999999999818,0.0025137909363870605,Hydroelectric
1995,2867.6,2954.9,21,0,AL,22823.6,21446.1,0,68,437.2999999999993,1.9159992288683612,0.12564187945810476,0.1377826271443293,3.400000000000091,0.0011856604826335929,Hydroelectric
1996,2864.2,2881.3,21,0,AL,23303.1,21729.7,0,69,479.5,2.057666147422446,0.12291068570276058,0.13259732071772734,-3.400000000000091,-0.0011870679421828402,Hydroelectric
1997,2903.8,2959.4,21,0,AL,23383.9,21909.7,0,69,80.80000000000291,0.3455368864902899,0.12417945680575096,0.1350725934175274,39.600000000000364,0.013637302844548647,Hydroelectric
1998,2960.6,3009.4,21,0,AL,23715.3,22373.7,0,69,331.3999999999978,1.3974101107723613,0.12483923880364153,0.1345061389041598,56.79999999999973,0.019185300276970792,Hydroelectric
1999,2960.6,3007.3,21,0,AL,24019.8,22655.6,0,72,304.5,1.2677041440811332,0.12325664659988843,0.13273980825932663,0,0,Hydroelectric
2000,2961,3014,21,0,AL,25307,23539,0,74,1287.2000000000007,5.086339747895842,0.11700320069545976,0.12804282254981095,0.40000000000009095,1.3508949679165517e-4,Hydroelectric
2001,2959,3014,21,0,AL,25428,23835,0,72,121,0.47585338996381943,0.11636778354569766,0.12645269561569122,-2,-6.759040216289286e-4,Hydroelectric
2002,2959,3002,21,0,AL,28577,26586,0,78,3149,11.01935122651083,0.10354480876229136,0.11291657263221244,0,0,Hydroelectric
2003,3159,3234,24,0,AL,32831,30162,0,85,4254,12.957265998598885,0.09622003594164052,0.10722100656455143,200,0.06331117442228554,Hydroelectric
2004,3261,3280,24,0,AL,33248,30647,0,85,417,1.254210779595765,0.09808108758421559,0.10702515743792215,102,0.031278748850046,Hydroelectric
