,year,month,state,residential_price,perc_residential_rev,perc_commercial_rev,perc_industrial_rev
11966,2009,7,NM,10.67,0.395852722034295,0.4074497194095061,0.1966919857559225
11967,2009,7,NV,12.88,0.4705149602913372,0.22014979131618204,0.309118031035484
11968,2009,7,NY,18.65,0.38746161813409835,0.5453888187989818,0.04949848982259156
11969,2009,7,OH,11.49,0.4322391530433591,0.3317700977459452,0.2357775037931452
11970,2009,7,OK,8.52,0.542258176880807,0.3125733093530294,0.14517088336141304
11971,2009,7,OR,8.97,0.437270168795121,0.36584941749260996,0.1964489267566993
11972,2009,7,PA,12.42,0.44708284631724454,0.32868040861999787,0.21965775541449742
11973,2009,7,RI,14.77,0.4253529287234398,0.4719495481843809,0.10270866527760755
11974,2009,7,SC,10.53,0.5270547102504918,0.2821198731312753,0.19082541661823293
11975,2009,7,SD,9.33,0.44547414716339906,0.3892561865459582,0.1652696662906427
11976,2009,7,TN,9.07,0.4817853041808036,0.3297345659826755,0.18846062314767734
11977,2009,7,TX,12.38,0.5484961325095478,0.3092461245829742,0.14208539074214138
11978,2009,7,UT,9.05,0.4433947477165534,0.35631741689109275,0.19916689228021678
11979,2009,7,VA,10.99,0.5145494343145497,0.37256272616654923,0.11130169966215221
11980,2009,7,VT,14.87,0.43942772203641767,0.38304449174014393,0.1775277862234384
11981,2009,7,WA,7.79,0.4232743291302942,0.37554558680892336,0.2011643675683443
11982,2009,7,WI,12.18,0.3944398941930958,0.35553072504488475,0.25003118880891295
11983,2009,7,WV,7.9,0.4447034919311773,0.28290373419122916,0.2723276502077445
11984,2009,7,WY,9.17,0.21662358466523465,0.3138796859261417,0.46950886518367496
11985,2009,8,AK,17.09,0.34134509674582236,0.4570003298153034,0.20165457343887422
11986,2009,8,AL,10.91,0.4836558136776239,0.29036306335208817,0.22598112297028797
11987,2009,8,AR,9.43,0.49787558461741466,0.259339950444969,0.24277273593619422
11988,2009,8,AZ,11.29,0.5653859914365182,0.35062264129167775,0.08399252137985158
11989,2009,8,CA,15.93,0.38689984402376837,0.47047577233501664,0.1408483574678545
11990,2009,8,CO,10.4,0.40854784415752904,0.3854406787121705,0.20527012030831177
11991,2009,8,CT,20.22,0.4945419763664986,0.4063507562321902,0.09588306797122531
11993,2009,8,DE,14.31,0.4782738919797228,0.34954960351631237,0.17217650450396485
11994,2009,8,FL,12.25,0.5865740657081303,0.3585175012197546,0.054610873183669945
11995,2009,8,GA,10.77,0.5322646287792283,0.32326005968004773,0.14347185629334505
11996,2009,8,HI,25.13,0.3406407765094183,0.3462068022693761,0.31315242122120557
11997,2009,8,IA,11.31,0.4075030791865419,0.2771974334481053,0.3152994873653528
11998,2009,8,ID,8.42,0.35875550290122377,0.24949851236554074,0.39175271611087925
11999,2009,8,IL,11.15,0.4179656303510598,0.3596396733144189,0.2189665570388906
12000,2009,8,IN,9.74,0.41726559122276063,0.26727990926292977,0.3152551699354846
12001,2009,8,KS,10.19,0.4517557048394647,0.369316473276148,0.1789247218493569
12002,2009,8,KY,8.6,0.4087163235994423,0.2700939601936196,0.3211897162069381
12003,2009,8,LA,7.85,0.49119121768627033,0.3076569296067069,0.20099604473002983
12004,2009,8,MA,15.92,0.4010309316227069,0.32669681817124147,0.2701645841064096
12005,2009,8,MD,15.66,0.5200699006364142,0.4187332740777904,0.05615809411018395
12006,2009,8,ME,15.49,0.4536470235642303,0.36136065635185255,0.18499232008391714
12007,2009,8,MI,12.46,0.4286197200582095,0.3678888212808074,0.2034504504804053
12008,2009,8,MN,10.95,0.40641560919563813,0.3531252244027041,0.24016782757665597
12009,2009,8,MO,9.86,0.5081265600335918,0.3658343895554536,0.12583843300700606
12010,2009,8,MS,10.14,0.4918569750106138,0.29111993128165636,0.21702062537642053
12011,2009,8,MT,9.28,0.35245078011991654,0.3789847951150028,0.2685533827280457
12012,2009,8,NC,10.06,0.5314842218638172,0.3256082263198636,0.14287337401415515
12013,2009,8,ND,8.93,0.35513415135325543,0.39345681911583397,0.2513943521399636
12014,2009,8,NE,10.04,0.39020531887181187,0.3204063750680844,0.28938830606010374
12015,2009,8,NH,16.1,0.45916318555450747,0.39084355208192967,0.14999326236356286
12016,2009,8,NJ,17.38,0.45873715238124635,0.45880891385536593,0.07978255501713016
12017,2009,8,NM,10.95,0.4074974615110184,0.4113888965119789,0.18110815335217761
12018,2009,8,NV,13.19,0.5031920588838761,0.21835003455017557,0.2782338610587683
12019,2009,8,NY,18.19,0.40659224979635283,0.5322047161205881,0.04613698372675
12020,2009,8,OH,11.52,0.43303006313687714,0.3290433534690185,0.2377370557702582
12021,2009,8,OK,8.31,0.5013471374223103,0.33494767484795573,0.16370756993560898
12022,2009,8,OR,8.95,0.4476849762438655,0.34529372674581826,0.20654866187398055
12023,2009,8,PA,12.4,0.46265438433583167,0.31712738124032414,0.21596143472233137
12024,2009,8,RI,14.06,0.4612632525381186,0.4434776907803544,0.095259056681527
12025,2009,8,SC,10.38,0.5008327294066094,0.2850263455053296,0.21414092508806093
12026,2009,8,SD,9.25,0.44096555618294747,0.3907820440429136,0.16825239977413892
12027,2009,8,TN,9.2,0.4683419564683955,0.336105179623993,0.19553067521496928
12028,2009,8,TX,12.15,0.5298559066201498,0.31205956859261114,0.15790549900081233
12029,2009,8,UT,9.2,0.4461814162948273,0.3453561394810775,0.2072746240290861
12030,2009,8,VA,10.91,0.5109199903444074,0.376842178495646,0.11086960417340853
12031,2009,8,VT,15.07,0.43720088992749334,0.38258879267570467,0.1802263232869696
12032,2009,8,WA,7.86,0.4106901503163679,0.3828373462824829,0.2064037036461651
12033,2009,8,WI,12.28,0.4023678348294306,0.34604347213477893,0.2515886930357904
12034,2009,8,WV,7.94,0.4280817945624942,0.27447341560731187,0.29734040085366986
12035,2009,8,WY,9.26,0.2008447149087183,0.3166806202906519,0.4824746648006298
12036,2009,9,AK,17.34,0.3459946631813974,0.45181887491150685,0.2021864619070958
12037,2009,9,AL,10.85,0.45738476623310237,0.30522368292648927,0.2373915508404084
12038,2009,9,AR,9.32,0.481171519296868,0.2689266353949263,0.24988462518683832
12039,2009,9,AZ,11.17,0.5408250404967962,0.3675441194915684,0.09163084001163532
12040,2009,9,CA,15.53,0.3835549738649063,0.4749630447315859,0.139772339152365
12041,2009,9,CO,10.67,0.40396117490325445,0.38362748207828457,0.21160692761530164
12042,2009,9,CT,20.32,0.46761945721816034,0.4243601195399257,0.10396885786438173
12044,2009,9,DE,14.4,0.4485679709560307,0.35816940733534236,0.19326262170862699
12045,2009,9,FL,12.34,0.5761650298163938,0.3690416252550086,0.05448561816707642
12046,2009,9,GA,10.6,0.50131252328079,0.3516711818771087,0.145927169378563
12047,2009,9,HI,25.49,0.3344641286593793,0.34978766176655357,0.31575323533107175
12048,2009,9,IA,11.21,0.38445196465501036,0.29131791690167325,0.32423387854859936
12049,2009,9,ID,7.78,0.3658544565226282,0.26764491775656596,0.3665088050777448
12050,2009,9,IL,11.48,0.38132513495848364,0.37555690043331963,0.2397830981142124
12051,2009,9,IN,9.93,0.3838213736981046,0.2684350311300147,0.3475318918260055
12052,2009,9,KS,10.13,0.39065162487828625,0.4033516918208374,0.20599287974683544
12053,2009,9,KY,8.44,0.35953641293357047,0.24956270288188703,0.3909008841845425
12054,2009,9,LA,7.92,0.4660189530002272,0.31676307952366334,0.21704853068400637
12055,2009,9,MA,17.28,0.3827535291138518,0.31994921214628613,0.2953028368440199
12056,2009,9,MD,15.49,0.48996732087637757,0.4423269919525306,0.06262348757126997
12057,2009,9,ME,15.64,0.4491612075837926,0.34931198225364807,0.20152681016255936
12058,2009,9,MI,12.71,0.4055392066315622,0.37480674391006097,0.21960217711999716
12059,2009,9,MN,10.11,0.395734201620297,0.33971566182287044,0.2642114659357832
12060,2009,9,MO,9.24,0.46242401215805473,0.3843325067989122,0.15298752199648055
12061,2009,9,MS,10.19,0.47111037571189907,0.3051651712560915,0.22372445303200944
12062,2009,9,MT,9.38,0.3547353793249641,0.3996985185010717,0.24556610217396424
12063,2009,9,NC,10.39,0.5064035897617594,0.35012369505365676,0.14343311609411244
12064,2009,9,ND,8.72,0.35923449388978557,0.3859349780954577,0.2548151564061179
12065,2009,9,NE,9.93,0.37353811469635056,0.341603494434268,0.2848583908693814
12066,2009,9,NH,16.11,0.45342655092474093,0.38919563261933143,0.15737781645592763
12067,2009,9,NJ,16.7,0.4026641075018159,0.5109366289971115,0.08264708863325394
12068,2009,9,NM,10.22,0.3624145666347453,0.4225491610804287,0.215036272284826
12069,2009,9,NV,13.27,0.4491304101747265,0.24188153742079632,0.30880478227238795
12070,2009,9,NY,18.78,0.38575848367914883,0.5403437740126824,0.05676036743321359
12071,2009,9,OH,11.15,0.3952522085248343,0.3487240429725718,0.25584143483718247
12072,2009,9,OK,9.94,0.5125976081227099,0.3228636409551592,0.16454181193734715
12073,2009,9,OR,8.98,0.41004464367866855,0.3760374226648559,0.2134394770837704
12074,2009,9,PA,11.94,0.4139085936153922,0.3407455250896272,0.2402266962368093
12075,2009,9,RI,16.38,0.43067192888534755,0.4629922436224649,0.1063358274921876
12076,2009,9,SC,10.43,0.47164047378589224,0.30056667031411727,0.2277928558999905
12077,2009,9,SD,9.31,0.4282952575294966,0.38884882704021356,0.18284057259462694
12078,2009,9,TN,9.16,0.44529175197729415,0.3352199597144899,0.219464786123204
12079,2009,9,TX,12.05,0.4880374443482792,0.33880182866845837,0.17296721196549553
12080,2009,9,UT,8.85,0.3789967323541548,0.40455797562090845,0.21512931178694503
12081,2009,9,VA,11.11,0.4740803449953628,0.3996613702504112,0.12449469684419509
12082,2009,9,VT,15.2,0.42367155802605944,0.3892473502654203,0.18708109170852025
12083,2009,9,WA,7.83,0.4029766237968131,0.3926878589339157,0.2042962295328226
12084,2009,9,WI,12.39,0.3699373670457037,0.3682031591027153,0.2618614490314705
12085,2009,9,WV,7.98,0.40909866208185797,0.27971426817037476,0.3110096813148576
12086,2009,9,WY,9.22,0.20482064764023358,0.33503121919158724,0.4601354938193584
12087,2009,10,AK,16.85,0.37119880705117964,0.42952814613623047,0.19927304681258987
12088,2009,10,AL,10.4,0.4293915575869155,0.32065655868532733,0.24995188372775715
12089,2009,10,AR,9.29,0.4353852721107612,0.28888763601510964,0.27570695640267723
12090,2009,10,AZ,10.97,0.4707883958984351,0.41267820371011904,0.11653340039144587
12091,2009,10,CA,13.85,0.3501379077074328,0.48950068862391954,0.15826210679341382
12092,2009,10,CO,10.51,0.38418634545152497,0.39680654921579894,0.21811383238604642
12093,2009,10,CT,20.57,0.452180723386666,0.43271459753972147,0.11137002559869275
12095,2009,10,DE,14.7,0.39224651509720915,0.387761428253141,0.21999205664964983
12096,2009,10,FL,12.34,0.5625128822355131,0.3830707895116645,0.05406985956321994
12097,2009,10,GA,10.11,0.43712207709170625,0.38814852027767627,0.17367669894044574
12098,2009,10,HI,26.45,0.33433116104381455,0.34929857670103287,0.3163749105208847
12099,2009,10,IA,9.92,0.4037058048224942,0.2717718166036094,0.32452237857389643
12100,2009,10,ID,8.17,0.4527493388132735,0.29519798741211056,0.25205267377461593
12101,2009,10,IL,11.42,0.3697934755350928,0.37264639439950725,0.25432108610274917
12102,2009,10,IN,9.75,0.36507380225942115,0.2651710370797944,0.3695198042934499
12103,2009,10,KS,9.78,0.3589845838336211,0.42048273021270627,0.22053268595367262
12104,2009,10,KY,8.48,0.3193520481649427,0.2402211264199005,0.44042682541515676
12105,2009,10,LA,7.95,0.4333891919101672,0.33162343619592194,0.23478907031425353
12106,2009,10,MA,16.11,0.3542982713779822,0.33992935765994586,0.30342878622093916
12107,2009,10,MD,14.86,0.45968690677857893,0.4588867229065402,0.07409872906965856
12108,2009,10,ME,15.57,0.44165561583283103,0.33784207353827606,0.22050231062889292
12109,2009,10,MI,12.32,0.3950175999320425,0.37870248947455043,0.22622549149734805
12110,2009,10,MN,10.17,0.3992700552914929,0.3459598409157047,0.25442574449510136
12111,2009,10,MO,8.54,0.44614664586583463,0.3927805112204488,0.16089283571342855
12112,2009,10,MS,10.33,0.4353568646251573,0.3169203571642596,0.24772277821058308
12113,2009,10,MT,9.15,0.365653000893737,0.3908609666109036,0.24348603249535944
12114,2009,10,NC,10.64,0.4670069021606398,0.375939768211562,0.157004002699747
12115,2009,10,ND,7.85,0.37571307287865474,0.37730678145340263,0.24698014566794263
12116,2009,10,NE,8.64,0.3578658476819028,0.3545986212304375,0.28752899663475673
12117,2009,10,NH,16.46,0.4377673791426209,0.3973625279920378,0.16487009286534124
12118,2009,10,NJ,15.62,0.3779037269265551,0.5148753448785298,0.10374943879293475
12119,2009,10,NM,10.36,0.3348571836108833,0.4400670399030061,0.22507577648611063
12120,2009,10,NV,13.52,0.37605077862838554,0.29131356333867964,0.33237023808169625
12121,2009,10,NY,18.17,0.3815362019969478,0.5453729801725232,0.056256386448297224
12122,2009,10,OH,10.83,0.3727552385111095,0.35140467094454747,0.2756364440980714
12123,2009,10,OK,10.01,0.4659580660885178,0.3498841013736004,0.18416133930418743
12124,2009,10,OR,8.85,0.4391306853380588,0.35878679171889183,0.20157107663050525
12125,2009,10,PA,11.89,0.40928530221209225,0.331445946073749,0.25395367752064085
12126,2009,10,RI,15.13,0.4026960207205086,0.485578055097716,0.11172592418177538
12127,2009,10,SC,10.95,0.43478588845485755,0.30953613922347356,0.25567797232166883
12128,2009,10,SD,9.01,0.44116294922401356,0.38894437310759183,0.1698926776683946
12129,2009,10,TN,9.25,0.4082921646486259,0.3469316477429442,0.24475170672555135
12130,2009,10,TX,11.97,0.42752246616943457,0.37495821913229493,0.19729622873950703
12131,2009,10,UT,8.35,0.3538023972370827,0.4078418094399675,0.2369269316719713
12132,2009,10,VA,10.84,0.4269153958138064,0.42861762166997613,0.1425923973892556
12133,2009,10,VT,15.37,0.4410649034278754,0.37798851574734643,0.18096398120758656
12134,2009,10,WA,7.73,0.41959579686178244,0.37960629797584294,0.20076649157330473
12135,2009,10,WI,12.0,0.38294194330386466,0.3550636657047156,0.26199439099141975
12136,2009,10,WV,8.3,0.40700727359521627,0.28297928470032535,0.3098438501061518
12137,2009,10,WY,8.98,0.19924909227846535,0.3025438685237019,0.4982070391978327
12138,2009,11,AK,16.7,0.3841116347389681,0.42464043087092235,0.1912601750413122
12139,2009,11,AL,10.2,0.41183537816929516,0.3217823668750614,0.2663822549556434
12140,2009,11,AR,9.1,0.4153223683055697,0.27715073109936983,0.307509347188822
12141,2009,11,AZ,9.86,0.4194997097114509,0.4558343480254731,0.12466594226307598
12142,2009,11,CA,13.56,0.38142612003556,0.46282674164582,0.153083816310263
12143,2009,11,CO,10.39,0.4037153968564645,0.40258358791942883,0.19278195232786718
12144,2009,11,CT,20.48,0.46188526062434887,0.4258617769771989,0.10818078713326046
12146,2009,11,DE,14.5,0.4057747952964354,0.37717786123253094,0.2170473434710337
12147,2009,11,FL,12.49,0.5305576199343569,0.40561140243470717,0.06346854918208514
12148,2009,11,GA,9.68,0.42093703479869293,0.3982842656327261,0.1797073466814223
12149,2009,11,HI,26.23,0.3405481498798095,0.34177800590534174,0.31767384421484873
12150,2009,11,IA,9.63,0.41112349087038946,0.2809891242890877,0.30788738484052286
12151,2009,11,ID,7.87,0.5070123686798116,0.27770877537994443,0.21527885594024393
12152,2009,11,IL,11.11,0.3882787735905324,0.3644461409830839,0.24402503310238477
12153,2009,11,IN,9.31,0.38030961937105806,0.25689586733118686,0.3625422308472633
12154,2009,11,KS,9.5,0.37970146775279756,0.3985765288707252,0.2217220033764772
12155,2009,11,KY,8.05,0.3363657001243846,0.23327311164816664,0.4303611882274488
12156,2009,11,LA,7.39,0.3775807298140935,0.3558658600591144,0.2662965111461009
12157,2009,11,MA,15.85,0.3698348310463288,0.3187314403276207,0.308786043773331
12158,2009,11,MD,14.16,0.4513329275927434,0.4694552322225458,0.07124409481773936
12159,2009,11,ME,15.53,0.46399064760126674,0.3303176500353332,0.2056917023634
12160,2009,11,MI,11.47,0.42086411213580055,0.39072872467982883,0.18835310246170353
12161,2009,11,MN,9.97,0.4204659122111952,0.33362834895853766,0.24556495900835523
12162,2009,11,MO,7.71,0.46795237932296097,0.3661754216030259,0.16566426001331863
12163,2009,11,MS,10.37,0.40030118899609507,0.32675153658920975,0.27294727441469524
12164,2009,11,MT,8.87,0.41441719980022357,0.35361619140485645,0.23197850024972055
12165,2009,11,NC,10.22,0.4658120564180576,0.3614964248421789,0.17264381463243986
12166,2009,11,ND,7.56,0.394916331897922,0.3717522614953325,0.2333169561573365
12167,2009,11,NE,8.07,0.3891640081690404,0.3476580749362628,0.2631779168946968
12168,2009,11,NH,16.32,0.45249731693222156,0.38930075125897795,0.15820193180880046
12169,2009,11,NJ,15.5,0.3904052824301779,0.5096635104976924,0.09599186401750699
12170,2009,11,NM,9.54,0.3546215457922538,0.43666828633677646,0.20871016787096977
12171,2009,11,NV,13.73,0.3631590059945104,0.3274030826287718,0.3091579227598616
12172,2009,11,NY,16.82,0.38290917894330717,0.536350843528646,0.061593464609228835
12173,2009,11,OH,10.65,0.4048465111724365,0.3306268211399646,0.2643266483107218
12174,2009,11,OK,8.16,0.4188585508523809,0.36772771890462547,0.21341773673350828
12175,2009,11,OR,8.77,0.49700996677740866,0.3241917803598833,0.17831256218695718
12176,2009,11,PA,11.57,0.43287107485757154,0.31985100984156956,0.24203534590877987
12177,2009,11,RI,15.34,0.4078825519514996,0.47433602094111543,0.11778142710738496
12178,2009,11,SC,10.91,0.42863671015472044,0.30548625188419354,0.26587703796108597
12179,2009,11,SD,8.49,0.4759466315888377,0.3704312693789345,0.1536064392871684
12180,2009,11,TN,8.87,0.40764894660101086,0.3377027471950968,0.25461574363854106
12181,2009,11,TX,12.08,0.4049089848134021,0.37202224484241064,0.22284039344213397
12182,2009,11,UT,7.99,0.37435104385286644,0.40318915592305626,0.22073977055751054
12183,2009,11,VA,10.51,0.46688999917611196,0.3954765603851088,0.13603568612219435
12184,2009,11,VT,14.91,0.43847584690829156,0.3685812524660391,0.19296168949514308
12185,2009,11,WA,7.73,0.46458277013221344,0.356060463176601,0.17932323657800048
12186,2009,11,WI,11.79,0.42332272714911207,0.3316263025000889,0.245050970350799
12187,2009,11,WV,8.39,0.44573194981741926,0.2539016835990696,0.300185593598226
12188,2009,11,WY,8.56,0.22554747781098078,0.28762098033093975,0.4868315418580795
12189,2009,12,AK,16.27,0.4121457489878543,0.4109824941552147,0.17687175685693107
12190,2009,12,AL,9.82,0.4587557603686636,0.27584789311408014,0.26539634651725624
12191,2009,12,AR,8.64,0.4664551984285251,0.25134279846281726,0.2821870934796465
12192,2009,12,AZ,9.7,0.47922093657236325,0.4015504244952358,0.11922647534812071
12193,2009,12,CA,14.73,0.44321220669297434,0.42361355524560923,0.13107892795066803
12194,2009,12,CO,10.2,0.45552968753314527,0.36152977238497275,0.18193027301075496
12195,2009,12,CT,19.92,0.5080166572995172,0.3963189315253997,0.09112835059986635
12197,2009,12,DE,13.81,0.4599729759745308,0.3618628067967275,0.17815496242549883
12198,2009,12,FL,12.22,0.5323031198698139,0.40244257646872733,0.06488164131146433
12199,2009,12,GA,9.14,0.47923201997142245,0.3579154827795753,0.16173348443291125
12200,2009,12,HI,26.26,0.34220037217981514,0.3410161636770956,0.3167783376993546
12201,2009,12,IA,9.36,0.4656927688615095,0.2694290503617853,0.26488169496171293
